booking_id,date_key,arrival_date,channel_key,segment_key,hotel_key,country,booking_status,is_canceled,lead_time,total_nights,total_guests,adults,children,babies,meal,customer_type,deposit_type,reserved_room_type,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,agent_present,company_present,adr_clean,gross_booking_value,realized_revenue,required_car_parking_spaces,total_of_special_requests,valid_for_ml,invalid_guest_flag,adr_invalid_flag,children_missing_flag
B0068773,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068774,20170520,2017-05-20,4,7,1,ESP,Cancelled,1,66,3,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,180.0,540.0,0.0,0,1,1,0,0,0
B0068775,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068776,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068777,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068778,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068779,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068780,20170520,2017-05-20,4,7,1,KOR,Cancelled,1,117,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,126.0,378.0,0.0,0,3,1,0,0,0
B0068781,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068782,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068783,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068784,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068785,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,420,3,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068786,20170520,2017-05-20,4,7,1,AUT,Cancelled,1,200,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,138.6,415.79999999999995,0.0,0,0,1,0,0,0
B0068787,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068788,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068789,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,420,3,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068790,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,420,3,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068791,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068792,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068793,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068794,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068795,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,420,3,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068796,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,420,3,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068797,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,25,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068798,20170520,2017-05-20,4,7,1,USA,Cancelled,1,77,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,432.0,0.0,0,0,1,0,0,0
B0068799,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,270.0,0.0,0,0,1,0,0,0
B0068800,20170520,2017-05-20,4,5,1,PRT,Cancelled,1,75,3,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,80.0,240.0,0.0,0,0,1,0,0,0
B0068801,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068802,20170520,2017-05-20,4,6,1,PRT,Cancelled,1,113,3,1.0,1,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,190.0,570.0,0.0,0,0,1,0,0,0
B0068803,20170520,2017-05-20,4,7,1,KOR,Cancelled,1,178,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.28,557.12,0.0,0,0,1,0,0,0
B0068804,20170520,2017-05-20,4,7,1,BEL,Cancelled,1,20,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,137.5,550.0,0.0,0,1,1,0,0,0
B0068805,20170520,2017-05-20,4,7,1,ARE,Cancelled,1,118,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,135.0,540.0,0.0,0,0,1,0,0,0
B0068806,20170520,2017-05-20,4,7,1,NGA,Cancelled,1,24,4,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,640.0,0.0,0,1,1,0,0,0
B0068807,20170520,2017-05-20,4,7,1,KOR,Cancelled,1,178,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.28,557.12,0.0,0,0,1,0,0,0
B0068808,20170520,2017-05-20,4,7,1,ESP,Cancelled,1,67,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,576.0,0.0,0,0,1,0,0,0
B0068809,20170520,2017-05-20,4,7,1,CHN,Cancelled,1,49,4,4.0,2,2.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,243.0,972.0,0.0,0,0,1,0,0,0
B0068810,20170520,2017-05-20,4,7,1,KOR,Cancelled,1,178,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.28,557.12,0.0,0,0,1,0,0,0
B0068811,20170520,2017-05-20,4,7,1,KOR,Cancelled,1,178,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.28,557.12,0.0,0,0,1,0,0,0
B0068812,20170520,2017-05-20,4,7,1,KOR,Cancelled,1,178,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.28,557.12,0.0,0,0,1,0,0,0
B0068813,20170520,2017-05-20,4,7,1,KOR,Cancelled,1,178,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.28,557.12,0.0,0,0,1,0,0,0
B0068814,20170520,2017-05-20,4,7,1,CN,Cancelled,1,116,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,108.0,432.0,0.0,0,0,1,0,0,0
B0068815,20170520,2017-05-20,2,4,1,PRT,Cancelled,1,1,5,1.0,1,0.0,0,BB,Transient,No Deposit,F,0,0,0,0,0,265.0,1325.0,0.0,0,0,1,0,0,0
B0068816,20170520,2017-05-20,4,7,1,FRA,Cancelled,1,127,5,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,108.0,540.0,0.0,0,1,1,0,0,0
B0068817,20170520,2017-05-20,4,7,1,DEU,Cancelled,1,102,5,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,138.6,693.0,0.0,0,0,1,0,0,0
B0068818,20170520,2017-05-20,4,7,1,DNK,Cancelled,1,210,6,3.0,2,1.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,197.1,1182.6,0.0,0,0,1,0,0,0
B0068819,20170520,2017-05-20,4,7,1,DNK,Cancelled,1,210,6,3.0,2,1.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,197.1,1182.6,0.0,0,0,1,0,0,0
B0068820,20170520,2017-05-20,4,7,1,DNK,Cancelled,1,210,6,4.0,2,2.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,142.2,853.1999999999999,0.0,0,0,1,0,0,0
B0068821,20170520,2017-05-20,4,7,1,FRA,Cancelled,1,183,7,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.11,973.7700000000001,0.0,0,0,1,0,0,0
B0068822,20170520,2017-05-20,4,7,1,FRA,Cancelled,1,183,7,3.0,3,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,175.11,1225.77,0.0,0,0,1,0,0,0
B0068823,20170521,2017-05-21,4,7,1,IRL,Cancelled,1,25,2,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,320.0,0.0,0,1,1,0,0,0
B0068824,20170521,2017-05-21,4,7,1,CHN,Cancelled,1,26,2,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,288.0,0.0,0,1,1,0,0,0
B0068825,20170521,2017-05-21,4,7,1,CHN,Cancelled,1,26,2,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,288.0,0.0,0,1,1,0,0,0
B0068826,20170521,2017-05-21,4,7,1,PRT,Cancelled,1,77,2,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,288.0,0.0,0,0,1,0,0,0
B0068827,20170521,2017-05-21,4,7,1,GBR,Cancelled,1,61,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,432.0,0.0,0,0,1,0,0,0
B0068828,20170521,2017-05-21,4,7,1,ITA,Cancelled,1,12,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,163.33,489.99,0.0,0,1,1,0,0,0
B0068829,20170521,2017-05-21,4,7,1,FRA,Cancelled,1,19,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,130.0,390.0,0.0,0,1,1,0,0,0
B0068830,20170521,2017-05-21,4,7,1,BRA,Cancelled,1,101,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,135.0,405.0,0.0,0,0,1,0,0,0
B0068831,20170521,2017-05-21,4,7,1,IRL,Cancelled,1,97,3,3.0,3,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,180.0,540.0,0.0,0,0,1,0,0,0
B0068832,20170521,2017-05-21,4,7,1,GBR,Cancelled,1,161,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.5,418.5,0.0,0,0,1,0,0,0
B0068833,20170521,2017-05-21,4,7,1,BRA,Cancelled,1,101,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,135.0,405.0,0.0,0,0,1,0,0,0
B0068834,20170521,2017-05-21,4,7,1,DEU,Cancelled,1,99,3,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,178.2,534.5999999999999,0.0,0,0,1,0,0,0
B0068835,20170521,2017-05-21,4,7,1,IRL,Cancelled,1,123,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,108.0,324.0,0.0,0,0,1,0,0,0
B0068836,20170521,2017-05-21,4,7,1,IRL,Cancelled,1,97,3,3.0,3,0.0,0,HB,Transient,No Deposit,E,0,0,0,1,0,205.2,615.5999999999999,0.0,0,0,1,0,0,0
B0068837,20170521,2017-05-21,4,7,1,BRA,Cancelled,1,101,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,135.0,405.0,0.0,0,0,1,0,0,0
B0068838,20170521,2017-05-21,4,7,1,ITA,Cancelled,1,28,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,190.0,570.0,0.0,0,2,1,0,0,0
B0068839,20170521,2017-05-21,4,7,1,BRA,Cancelled,1,101,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,135.0,405.0,0.0,0,0,1,0,0,0
B0068840,20170521,2017-05-21,4,7,1,CHN,Cancelled,1,27,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,171.0,513.0,0.0,0,0,1,0,0,0
B0068841,20170521,2017-05-21,4,7,1,NLD,Cancelled,1,138,4,4.0,2,2.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,198.0,792.0,0.0,0,1,1,0,0,0
B0068842,20170521,2017-05-21,2,4,1,FRA,Cancelled,1,18,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,137.5,550.0,0.0,0,0,1,0,0,0
B0068843,20170521,2017-05-21,4,7,1,FRA,Cancelled,1,49,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,190.0,760.0,0.0,0,1,1,0,0,0
B0068844,20170521,2017-05-21,4,6,1,PRT,Cancelled,1,80,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,98.1,392.4,0.0,0,0,1,0,0,0
B0068845,20170521,2017-05-21,4,7,1,LUX,Cancelled,1,128,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,136.8,547.2,0.0,0,0,1,0,0,0
B0068846,20170521,2017-05-21,4,7,1,GBR,Cancelled,1,189,4,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,134.1,536.4,0.0,0,2,1,0,0,0
B0068847,20170521,2017-05-21,4,7,1,GBR,Cancelled,1,27,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,640.0,0.0,0,1,1,0,0,0
B0068848,20170521,2017-05-21,2,4,1,DEU,Cancelled,1,84,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,109.25,437.0,0.0,0,0,1,0,0,0
B0068849,20170521,2017-05-21,4,7,1,DEU,Cancelled,1,180,5,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.14,695.6999999999999,0.0,0,0,1,0,0,0
B0068850,20170521,2017-05-21,4,7,1,BEL,Cancelled,1,91,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,138.6,693.0,0.0,0,0,1,0,0,0
B0068851,20170521,2017-05-21,4,7,1,FRA,Cancelled,1,128,5,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,136.8,684.0,0.0,0,0,1,0,0,0
B0068852,20170521,2017-05-21,4,7,1,BEL,Cancelled,1,270,5,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,126.54,632.7,0.0,0,1,1,0,0,0
B0068853,20170521,2017-05-21,4,7,1,DNK,Cancelled,1,211,6,4.0,2,2.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,197.1,1182.6,0.0,0,1,1,0,0,0
B0068854,20170521,2017-05-21,4,7,1,DNK,Cancelled,1,211,6,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,136.5,819.0,0.0,0,1,1,0,0,0
B0068855,20170521,2017-05-21,4,7,1,DNK,Cancelled,1,209,6,2.0,0,2.0,0,BB,Transient,No Deposit,B,0,0,0,1,0,110.75,664.5,0.0,0,1,1,0,0,0
B0068856,20170521,2017-05-21,4,7,1,DNK,Cancelled,1,211,6,2.0,2,0.0,0,BB,Transient,No Deposit,B,0,0,0,1,0,110.75,664.5,0.0,0,1,1,0,0,0
B0068857,20170521,2017-05-21,4,7,1,BRA,Cancelled,1,29,7,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,190.0,1330.0,0.0,0,2,1,0,0,0
B0068858,20170521,2017-05-21,4,7,1,BRA,Cancelled,1,29,7,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,190.0,1330.0,0.0,0,4,1,0,0,0
B0068859,20170522,2017-05-22,2,4,1,USA,Cancelled,1,18,1,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,195.0,195.0,0.0,0,0,1,0,0,0
B0068860,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068861,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068862,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068863,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068864,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068865,20170522,2017-05-22,2,4,1,PRT,Cancelled,1,12,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,90.0,90.0,0.0,0,0,1,0,0,0
B0068866,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068867,20170522,2017-05-22,1,3,1,PRT,Cancelled,1,13,1,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,1,110.0,110.0,0.0,0,0,1,0,0,0
B0068868,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,286,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,89.1,89.1,0.0,0,0,1,0,0,0
B0068869,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,286,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,84.6,84.6,0.0,0,0,1,0,0,0
B0068870,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068871,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068872,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068873,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068874,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068875,20170522,2017-05-22,4,7,1,IRL,Cancelled,1,26,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,160.0,0.0,0,1,1,0,0,0
B0068876,20170522,2017-05-22,4,7,1,GBR,Cancelled,1,99,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.5,279.0,0.0,0,0,1,0,0,0
B0068877,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068878,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068879,20170522,2017-05-22,2,4,1,PRT,Cancelled,1,30,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,0,144.0,288.0,0.0,0,0,1,0,0,0
B0068880,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068881,20170522,2017-05-22,2,4,1,PRT,Cancelled,1,30,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,0,144.0,288.0,0.0,0,0,1,0,0,0
B0068882,20170522,2017-05-22,2,5,1,PRT,Cancelled,1,87,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,0,126.0,252.0,0.0,0,0,1,0,0,0
B0068883,20170522,2017-05-22,4,7,1,NLD,Cancelled,1,62,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,162.0,324.0,0.0,0,0,1,0,0,0
B0068884,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068885,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068886,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068887,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068888,20170522,2017-05-22,4,5,1,PRT,Cancelled,1,18,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,120.0,240.0,0.0,0,0,1,0,0,0
B0068889,20170522,2017-05-22,4,7,1,GBR,Cancelled,1,99,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.5,279.0,0.0,0,0,1,0,0,0
B0068890,20170522,2017-05-22,4,7,1,PRT,Cancelled,1,22,2,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,130.0,260.0,0.0,0,1,1,0,0,0
B0068891,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068892,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,26,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068893,20170522,2017-05-22,4,6,1,PRT,Cancelled,1,59,2,2.0,2,0.0,0,BB,Transient,Non Refund,A,0,0,0,1,0,128.0,256.0,0.0,0,0,1,0,0,0
B0068894,20170522,2017-05-22,4,7,1,PRT,Cancelled,1,75,2,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,288.0,0.0,0,0,1,0,0,0
B0068895,20170522,2017-05-22,4,7,1,CYP,Cancelled,1,159,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,126.0,378.0,0.0,0,0,1,0,0,0
B0068896,20170522,2017-05-22,4,7,1,DEU,Cancelled,1,129,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,126.0,378.0,0.0,0,0,1,0,0,0
B0068897,20170522,2017-05-22,4,7,1,CHN,Cancelled,1,50,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,432.0,0.0,0,1,1,0,0,0
B0068898,20170522,2017-05-22,4,7,1,ARG,Cancelled,1,27,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,480.0,0.0,0,2,1,0,0,0
B0068899,20170522,2017-05-22,4,7,1,CYP,Cancelled,1,159,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,126.0,378.0,0.0,0,2,1,0,0,0
B0068900,20170522,2017-05-22,4,7,1,DEU,Cancelled,1,129,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,126.0,378.0,0.0,0,0,1,0,0,0
B0068901,20170522,2017-05-22,4,7,1,USA,Cancelled,1,28,3,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,160.0,480.0,0.0,0,1,1,0,0,0
B0068902,20170522,2017-05-22,4,7,1,FRA,Cancelled,1,8,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,163.33,489.99,0.0,0,0,1,0,0,0
B0068903,20170522,2017-05-22,4,7,1,FRA,Cancelled,1,233,3,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,136.5,409.5,0.0,0,0,1,0,0,0
B0068904,20170522,2017-05-22,4,7,1,CHN,Cancelled,1,50,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,144.0,432.0,0.0,0,1,1,0,0,0
B0068905,20170522,2017-05-22,4,7,1,ITA,Cancelled,1,19,3,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,198.0,594.0,0.0,0,0,1,0,0,0
B0068906,20170522,2017-05-22,4,7,1,FRA,Cancelled,1,10,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,163.33,489.99,0.0,0,1,1,0,0,0
B0068907,20170522,2017-05-22,4,7,1,GBR,Cancelled,1,32,3,4.0,2,2.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,270.0,810.0,0.0,0,0,1,0,0,0
B0068908,20170522,2017-05-22,4,7,1,GBR,Cancelled,1,114,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,117.0,351.0,0.0,0,0,1,0,0,0
B0068909,20170522,2017-05-22,4,7,1,GBR,Cancelled,1,24,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,160.0,480.0,0.0,0,2,1,0,0,0
B0068910,20170522,2017-05-22,4,7,1,GBR,Cancelled,1,177,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,139.5,558.0,0.0,0,1,1,0,0,0
